"Soybeans"|"Bu"||70|||||||"26819768"|"51892666"
"Corn silage"|"Tons"||30|||||||"26819769"|"51892667"
"Grass-legume hay"|"Tons"||3.5|||||||"26819769"|"51892668"
"Pasture"|"AUM"||10.5|||||||"26819769"|"51892669"
"Soybeans"|"Bu"||70|||||||"26819769"|"51892670"
"Tobacco"|"Lbs"||2500|||||||"26819769"|"51892671"
"Wheat"|"Bu"||75|||||||"26819769"|"51892672"
"Alfalfa hay"|"Tons"||4.5|||||||"26819769"|"51892673"
"Barley"|"Bu"||85|||||||"26819769"|"51892674"
"Corn"|"Bu"||170|||||||"26819769"|"51892675"
"Alfalfa hay"|"Tons"||4.5|||||||"26819770"|"51892676"
"Barley"|"Bu"||80|||||||"26819770"|"51892677"
"Corn"|"Bu"||160|||||||"26819770"|"51892678"
"Corn silage"|"Tons"||30|||||||"26819770"|"51892679"
"Grass-legume hay"|"Tons"||3.5|||||||"26819770"|"51892680"
"Pasture"|"AUM"||9.5|||||||"26819770"|"51892681"
"Soybeans"|"Bu"||65|||||||"26819770"|"51892682"
"Tobacco"|"Lbs"||2400|||||||"26819770"|"51892683"
"Wheat"|"Bu"||70|||||||"26819770"|"51892684"
"Barley"|"Bu"||55|||||||"26819771"|"51892685"
"Corn"|"Bu"||115|||||||"26819771"|"51892686"
"Corn silage"|"Tons"||25|||||||"26819771"|"51892687"
"Grass-legume hay"|"Tons"||3|||||||"26819771"|"51892688"
"Alfalfa hay"|"Tons"||3.5|||||||"26819771"|"51892689"
"Pasture"|"AUM"||6.5|||||||"26819771"|"51892690"
"Soybeans"|"Bu"||45|||||||"26819771"|"51892691"
"Tobacco"|"Lbs"||2400|||||||"26819771"|"51892692"
"Wheat"|"Bu"||50|||||||"26819771"|"51892693"
"Alfalfa hay"|"Tons"||4.5|||||||"26819578"|"51891411"
"Corn"|"Bu"||120|||||||"26819578"|"51891412"
"Corn silage"|"Tons"||24|||||||"26819578"|"51891413"
"Grass-legume hay"|"Tons"||3.5|||||||"26819578"|"51891414"
"Oats"|"Bu"||80|||||||"26819578"|"51891415"
"Wheat"|"Bu"||45|||||||"26819578"|"51891416"
"Corn"|"Bu"||90|||||||"26819579"|"51891417"
"Corn silage"|"Tons"||18|||||||"26819579"|"51891418"
"Grass-legume hay"|"Tons"||3|||||||"26819579"|"51891419"
"Oats"|"Bu"||65|||||||"26819579"|"51891420"
"Pasture"|"AUM"||6|||||||"26819579"|"51891421"
"Alfalfa hay"|"Tons"||4.5|||||||"26819580"|"51891422"
"Barley"|"Bu"||80|||||||"26819580"|"51891423"
"Corn"|"Bu"||160|||||||"26819580"|"51891424"
"Corn silage"|"Tons"||30|||||||"26819580"|"51891425"
"Grass-legume hay"|"Tons"||3.5|||||||"26819580"|"51891426"
"Pasture"|"AUM"||5.5|||||||"26819580"|"51891427"
"Soybeans"|"Bu"||65|||||||"26819580"|"51891428"
"Tobacco"|"Lbs"||2500|||||||"26819580"|"51891429"
"Wheat"|"Bu"||70|||||||"26819580"|"51891430"
"Oats"|"Bu"||75|||||||"26819580"|"51891431"
"Barley"|"Bu"||50|||||||"26819581"|"51891432"
"Corn"|"Bu"||100|||||||"26819581"|"51891433"
"Corn silage"|"Tons"||25|||||||"26819581"|"51891434"
"Grass-legume hay"|"Tons"||3.5|||||||"26819581"|"51891435"
"Pasture"|"AUM"||6.5|||||||"26819581"|"51891436"
"Soybeans"|"Bu"||50|||||||"26819581"|"51891437"
"Wheat"|"Bu"||55|||||||"26819581"|"51891438"
"Oats"|"Bu"||65|||||||"26819581"|"51891439"
"Corn"|"Bu"||140|||||||"26819582"|"51891440"
"Corn silage"|"Tons"||25|||||||"26819582"|"51891441"
"Grass-legume hay"|"Tons"||4.5|||||||"26819582"|"51891442"
"Pasture"|"AUM"||8.5|||||||"26819582"|"51891443"
"Soybeans"|"Bu"||55|||||||"26819582"|"51891444"
"Tobacco"|"Lbs"||2500|||||||"26819582"|"51891445"
"Wheat"|"Bu"||65|||||||"26819582"|"51891446"
"Barley"|"Bu"||70|||||||"26819582"|"51891447"
"Oats"|"Bu"||75|||||||"26819582"|"51891448"
"Barley"|"Bu"||75|||||||"26819583"|"51891449"
"Corn"|"Bu"||145|||||||"26819583"|"51891450"
"Corn silage"|"Tons"||25|||||||"26819583"|"51891451"
"Grass-legume hay"|"Tons"||4|||||||"26819583"|"51891452"
"Pasture"|"AUM"||9|||||||"26819583"|"51891453"
"Soybeans"|"Bu"||60|||||||"26819583"|"51891454"
"Tobacco"|"Lbs"||2500|||||||"26819583"|"51891455"
"Wheat"|"Bu"||65|||||||"26819583"|"51891456"
"Alfalfa hay"|"Tons"||5.5|||||||"26819584"|"51891457"
"Barley"|"Bu"||85|||||||"26819584"|"51891458"
"Corn"|"Bu"||165|||||||"26819584"|"51891459"
"Corn silage"|"Tons"||30|||||||"26819584"|"51891460"
"Grass-legume hay"|"Tons"||4.5|||||||"26819584"|"51891461"
"Pasture"|"AUM"||9|||||||"26819584"|"51891462"
"Soybeans"|"Bu"||65|||||||"26819584"|"51891463"
"Tobacco"|"Lbs"||2500|||||||"26819584"|"51891464"
"Wheat"|"Bu"||75|||||||"26819584"|"51891465"
"Alfalfa hay"|"Tons"||5.5|||||||"26819585"|"51891466"
"Barley"|"Bu"||85|||||||"26819585"|"51891467"
"Corn"|"Bu"||170|||||||"26819585"|"51891468"
"Corn silage"|"Tons"||30|||||||"26819585"|"51891469"
"Grass-legume hay"|"Tons"||3.5|||||||"26819585"|"51891470"
"Pasture"|"AUM"||5.5|||||||"26819585"|"51891471"
"Soybeans"|"Bu"||70|||||||"26819585"|"51891472"
"Tobacco"|"Lbs"||2500|||||||"26819585"|"51891473"
"Wheat"|"Bu"||75|||||||"26819585"|"51891474"
"Alfalfa hay"|"Tons"||3.5|||||||"26819586"|"51891475"
"Barley"|"Bu"||60|||||||"26819586"|"51891476"
"Corn"|"Bu"||120|||||||"26819586"|"51891477"
"Corn silage"|"Tons"||25|||||||"26819586"|"51891478"
"Grass-legume hay"|"Tons"||3|||||||"26819586"|"51891479"
"Pasture"|"AUM"||6.5|||||||"26819586"|"51891480"
"Soybeans"|"Bu"||50|||||||"26819586"|"51891481"
"Tobacco"|"Lbs"||2400|||||||"26819586"|"51891482"
"Wheat"|"Bu"||55|||||||"26819586"|"51891483"
"Alfalfa hay"|"Tons"||3.5|||||||"26819587"|"51891484"
"Barley"|"Bu"||65|||||||"26819587"|"51891485"
"Corn"|"Bu"||125|||||||"26819587"|"51891486"
"Corn silage"|"Tons"||25|||||||"26819587"|"51891487"
"Grass-legume hay"|"Tons"||3|||||||"26819587"|"51891488"
"Pasture"|"AUM"||6.5|||||||"26819587"|"51891489"
"Soybeans"|"Bu"||50|||||||"26819587"|"51891490"
"Tobacco"|"Lbs"||1675|||||||"26819587"|"51891491"
"Wheat"|"Bu"||55|||||||"26819587"|"51891492"
"Alfalfa hay"|"Tons"||5.5|||||||"26819588"|"51891493"
"Barley"|"Bu"||85|||||||"26819588"|"51891494"
"Corn"|"Bu"||170|||||||"26819588"|"51891495"
"Corn silage"|"Tons"||30|||||||"26819588"|"51891496"
"Grass-legume hay"|"Tons"||3.5|||||||"26819588"|"51891497"
"Pasture"|"AUM"||10.5|||||||"26819588"|"51891498"
"Soybeans"|"Bu"||70|||||||"26819588"|"51891499"
"Tobacco"|"Lbs"||2500|||||||"26819588"|"51891500"
"Wheat"|"Bu"||75|||||||"26819588"|"51891501"
"Alfalfa hay"|"Tons"||3.5|||||||"26819589"|"51891502"
"Barley"|"Bu"||65|||||||"26819589"|"51891503"
"Corn"|"Bu"||125|||||||"26819589"|"51891504"
"Corn silage"|"Tons"||25|||||||"26819589"|"51891505"
"Grass-legume hay"|"Tons"||3|||||||"26819589"|"51891506"
"Pasture"|"AUM"||6.5|||||||"26819589"|"51891507"
"Soybeans"|"Bu"||50|||||||"26819589"|"51891508"
"Tobacco"|"Lbs"||1675|||||||"26819589"|"51891509"
"Wheat"|"Bu"||55|||||||"26819589"|"51891510"
"Alfalfa hay"|"Tons"||5.5|||||||"26819590"|"51891511"
"Barley"|"Bu"||85|||||||"26819590"|"51891512"
"Corn"|"Bu"||170|||||||"26819590"|"51891513"
"Corn silage"|"Tons"||30|||||||"26819590"|"51891514"
"Grass-legume hay"|"Tons"||3.5|||||||"26819590"|"51891515"
"Pasture"|"AUM"||5.5|||||||"26819590"|"51891516"
"Soybeans"|"Bu"||70|||||||"26819590"|"51891517"
"Tobacco"|"Lbs"||2500|||||||"26819590"|"51891518"
"Wheat"|"Bu"||75|||||||"26819590"|"51891519"
"Alfalfa hay"|"Tons"||3|||||||"26819591"|"51891520"
"Barley"|"Bu"||55|||||||"26819591"|"51891521"
"Corn"|"Bu"||115|||||||"26819591"|"51891522"
"Corn silage"|"Tons"||25|||||||"26819591"|"51891523"
"Grass-legume hay"|"Tons"||2.5|||||||"26819591"|"51891524"
"Pasture"|"AUM"||5.5|||||||"26819591"|"51891525"
"Soybeans"|"Bu"||45|||||||"26819591"|"51891526"
"Tobacco"|"Lbs"||2300|||||||"26819591"|"51891527"
"Wheat"|"Bu"||50|||||||"26819591"|"51891528"
"Alfalfa hay"|"Tons"||5.5|||||||"26819592"|"51891529"
"Barley"|"Bu"||85|||||||"26819592"|"51891530"
"Corn"|"Bu"||170|||||||"26819592"|"51891531"
"Corn silage"|"Tons"||30|||||||"26819592"|"51891532"
"Grass-legume hay"|"Tons"||3.5|||||||"26819592"|"51891533"
"Pasture"|"AUM"||10.5|||||||"26819592"|"51891534"
"Soybeans"|"Bu"||70|||||||"26819592"|"51891535"
"Tobacco"|"Lbs"||2500|||||||"26819592"|"51891536"
"Wheat"|"Bu"||75|||||||"26819592"|"51891537"
"Alfalfa hay"|"Tons"||5.5|||||||"26819593"|"51891538"
"Barley"|"Bu"||85|||||||"26819593"|"51891539"
"Corn"|"Bu"||170|||||||"26819593"|"51891540"
"Corn silage"|"Tons"||30|||||||"26819593"|"51891541"
"Grass-legume hay"|"Tons"||3.5|||||||"26819593"|"51891542"
"Pasture"|"AUM"||5.5|||||||"26819593"|"51891543"
"Soybeans"|"Bu"||70|||||||"26819593"|"51891544"
"Tobacco"|"Lbs"||2500|||||||"26819593"|"51891545"
"Wheat"|"Bu"||75|||||||"26819593"|"51891546"
"Alfalfa hay"|"Tons"||3|||||||"26819594"|"51891547"
"Barley"|"Bu"||50|||||||"26819594"|"51891548"
"Corn"|"Bu"||100|||||||"26819594"|"51891549"
"Corn silage"|"Tons"||20|||||||"26819594"|"51891550"
"Grass-legume hay"|"Tons"||2|||||||"26819594"|"51891551"
"Pasture"|"AUM"||5.5|||||||"26819594"|"51891552"
"Soybeans"|"Bu"||40|||||||"26819594"|"51891553"
"Wheat"|"Bu"||45|||||||"26819594"|"51891554"
"Alfalfa hay"|"Tons"||5.5|||||||"26819595"|"51891555"
"Barley"|"Bu"||85|||||||"26819595"|"51891556"
"Corn"|"Bu"||170|||||||"26819595"|"51891557"
"Corn silage"|"Tons"||30|||||||"26819595"|"51891558"
"Grass-legume hay"|"Tons"||3.5|||||||"26819595"|"51891559"
"Pasture"|"AUM"||10.5|||||||"26819595"|"51891560"
"Soybeans"|"Bu"||70|||||||"26819595"|"51891561"
"Tobacco"|"Lbs"||2500|||||||"26819595"|"51891562"
"Wheat"|"Bu"||75|||||||"26819595"|"51891563"
"Alfalfa hay"|"Tons"||3.5|||||||"26819596"|"51891564"
"Barley"|"Bu"||65|||||||"26819596"|"51891565"
"Corn"|"Bu"||125|||||||"26819596"|"51891566"
"Corn silage"|"Tons"||25|||||||"26819596"|"51891567"
"Grass-legume hay"|"Tons"||3|||||||"26819596"|"51891568"
"Pasture"|"AUM"||6.5|||||||"26819596"|"51891569"
"Soybeans"|"Bu"||50|||||||"26819596"|"51891570"
"Tobacco"|"Lbs"||1675|||||||"26819596"|"51891571"
"Wheat"|"Bu"||55|||||||"26819596"|"51891572"
"Alfalfa hay"|"Tons"||5.5|||||||"26819597"|"51891573"
"Barley"|"Bu"||85|||||||"26819597"|"51891574"
"Corn"|"Bu"||170|||||||"26819597"|"51891575"
"Corn silage"|"Tons"||30|||||||"26819597"|"51891576"
"Grass-legume hay"|"Tons"||3.5|||||||"26819597"|"51891577"
"Pasture"|"AUM"||10.5|||||||"26819597"|"51891578"
"Soybeans"|"Bu"||70|||||||"26819597"|"51891579"
"Tobacco"|"Lbs"||2500|||||||"26819597"|"51891580"
"Wheat"|"Bu"||75|||||||"26819597"|"51891581"
"Alfalfa hay"|"Tons"||3.5|||||||"26819599"|"51891582"
"Barley"|"Bu"||65|||||||"26819599"|"51891583"
"Corn"|"Bu"||125|||||||"26819599"|"51891584"
"Corn silage"|"Tons"||25|||||||"26819599"|"51891585"
"Grass-legume hay"|"Tons"||3|||||||"26819599"|"51891586"
"Pasture"|"AUM"||6.5|||||||"26819599"|"51891587"
"Soybeans"|"Bu"||50|||||||"26819599"|"51891588"
"Tobacco"|"Lbs"||1675|||||||"26819599"|"51891589"
"Wheat"|"Bu"||55|||||||"26819599"|"51891590"
"Alfalfa hay"|"Tons"||5.5|||||||"26819600"|"51891591"
"Barley"|"Bu"||85|||||||"26819600"|"51891592"
"Corn"|"Bu"||170|||||||"26819600"|"51891593"
"Corn silage"|"Tons"||30|||||||"26819600"|"51891594"
"Grass-legume hay"|"Tons"||3.5|||||||"26819600"|"51891595"
"Pasture"|"AUM"||5.5|||||||"26819600"|"51891596"
"Soybeans"|"Bu"||70|||||||"26819600"|"51891597"
"Tobacco"|"Lbs"||2500|||||||"26819600"|"51891598"
"Wheat"|"Bu"||75|||||||"26819600"|"51891599"
"Alfalfa hay"|"Tons"||3.5|||||||"26819601"|"51891600"
"Barley"|"Bu"||65|||||||"26819601"|"51891601"
"Corn"|"Bu"||125|||||||"26819601"|"51891602"
"Corn silage"|"Tons"||25|||||||"26819601"|"51891603"
"Grass-legume hay"|"Tons"||3|||||||"26819601"|"51891604"
"Pasture"|"AUM"||6.5|||||||"26819601"|"51891605"
"Soybeans"|"Bu"||50|||||||"26819601"|"51891606"
"Tobacco"|"Lbs"||1675|||||||"26819601"|"51891607"
"Wheat"|"Bu"||55|||||||"26819601"|"51891608"
"Alfalfa hay"|"Tons"||5.5|||||||"26819602"|"51891609"
"Barley"|"Bu"||85|||||||"26819602"|"51891610"
"Corn"|"Bu"||170|||||||"26819602"|"51891611"
"Corn silage"|"Tons"||30|||||||"26819602"|"51891612"
"Grass-legume hay"|"Tons"||3.5|||||||"26819602"|"51891613"
"Pasture"|"AUM"||10.5|||||||"26819602"|"51891614"
"Soybeans"|"Bu"||70|||||||"26819602"|"51891615"
"Tobacco"|"Lbs"||2500|||||||"26819602"|"51891616"
"Wheat"|"Bu"||75|||||||"26819602"|"51891617"
"Alfalfa hay"|"Tons"||5.5|||||||"26819604"|"51891618"
"Barley"|"Bu"||85|||||||"26819604"|"51891619"
"Corn"|"Bu"||170|||||||"26819604"|"51891620"
"Corn silage"|"Tons"||30|||||||"26819604"|"51891621"
"Grass-legume hay"|"Tons"||3.5|||||||"26819604"|"51891622"
"Pasture"|"AUM"||5.5|||||||"26819604"|"51891623"
"Soybeans"|"Bu"||70|||||||"26819604"|"51891624"
"Tobacco"|"Lbs"||2500|||||||"26819604"|"51891625"
"Wheat"|"Bu"||75|||||||"26819604"|"51891626"
"Alfalfa hay"|"Tons"||5.5|||||||"26819606"|"51891627"
"Barley"|"Bu"||85|||||||"26819606"|"51891628"
"Corn"|"Bu"||170|||||||"26819606"|"51891629"
"Corn silage"|"Tons"||30|||||||"26819606"|"51891630"
"Grass-legume hay"|"Tons"||3.5|||||||"26819606"|"51891631"
"Pasture"|"AUM"||10.5|||||||"26819606"|"51891632"
"Soybeans"|"Bu"||70|||||||"26819606"|"51891633"
"Tobacco"|"Lbs"||2500|||||||"26819606"|"51891634"
"Wheat"|"Bu"||75|||||||"26819606"|"51891635"
"Alfalfa hay"|"Tons"||5|||||||"26819607"|"51891636"
"Barley"|"Bu"||80|||||||"26819607"|"51891637"
"Corn"|"Bu"||160|||||||"26819607"|"51891638"
"Corn silage"|"Tons"||30|||||||"26819607"|"51891639"
"Grass-legume hay"|"Tons"||3.5|||||||"26819607"|"51891640"
"Pasture"|"AUM"||5.5|||||||"26819607"|"51891641"
"Soybeans"|"Bu"||65|||||||"26819607"|"51891642"
"Tobacco"|"Lbs"||2400|||||||"26819607"|"51891643"
"Wheat"|"Bu"||70|||||||"26819607"|"51891644"
"Grass-legume hay"|"Tons"||2.5|||||||"26819888"|"51893451"
"Corn"|"Bu"||85|||||||"26819888"|"51893452"
"Corn silage"|"Tons"||17|||||||"26819888"|"51893453"
"Wheat"|"Bu"||30|||||||"26819888"|"51893454"
"Pasture"|"AUM"||5|||||||"26819888"|"51893455"
"Soybeans"|"Bu"||30|||||||"26819888"|"51893456"
"Oats"|"Bu"||60|||||||"26819888"|"51893457"
"Grass-legume hay"|"Tons"||2.5|||||||"26819889"|"51893458"
"Corn"|"Bu"||85|||||||"26819889"|"51893459"
"Corn silage"|"Tons"||17|||||||"26819889"|"51893460"
"Wheat"|"Bu"||30|||||||"26819889"|"51893461"
"Pasture"|"AUM"||5|||||||"26819889"|"51893462"
"Soybeans"|"Bu"||30|||||||"26819889"|"51893463"
"Oats"|"Bu"||60|||||||"26819889"|"51893464"
"Corn silage"|"Tons"||17|||||||"26819890"|"51893465"
"Corn"|"Bu"||85|||||||"26819890"|"51893466"
"Wheat"|"Bu"||30|||||||"26819890"|"51893467"
"Soybeans"|"Bu"||30|||||||"26819890"|"51893468"
"Grass-legume hay"|"Tons"||2.5|||||||"26819890"|"51893469"
"Oats"|"Bu"||60|||||||"26819890"|"51893470"
"Pasture"|"AUM"||5|||||||"26819890"|"51893471"
"Grass-legume hay"|"Tons"||2.5|||||||"26819891"|"51893472"
"Corn"|"Bu"||85|||||||"26819891"|"51893473"
"Corn silage"|"Tons"||17|||||||"26819891"|"51893474"
"Wheat"|"Bu"||30|||||||"26819891"|"51893475"
"Pasture"|"AUM"||5|||||||"26819891"|"51893476"
"Soybeans"|"Bu"||30|||||||"26819891"|"51893477"
"Oats"|"Bu"||60|||||||"26819891"|"51893478"
"Corn"|"Bu"||85|||||||"26819610"|"51891645"
"Corn silage"|"Tons"||17|||||||"26819610"|"51891646"
"Grass-legume hay"|"Tons"||2.5|||||||"26819610"|"51891647"
"Oats"|"Bu"||60|||||||"26819610"|"51891648"
"Pasture"|"AUM"||5|||||||"26819610"|"51891649"
"Barley"|"Bu"||50|||||||"26819879"|"51893377"
"Corn"|"Bu"||100|||||||"26819879"|"51893378"
"Corn silage"|"Tons"||25|||||||"26819879"|"51893379"
"Grass-legume hay"|"Tons"||3.5|||||||"26819879"|"51893380"
"Pasture"|"AUM"||6.5|||||||"26819879"|"51893381"
"Soybeans"|"Bu"||50|||||||"26819879"|"51893382"
"Wheat"|"Bu"||55|||||||"26819879"|"51893383"
"Oats"|"Bu"||65|||||||"26819879"|"51893384"
"Corn"|"Bu"||110|||||||"26819880"|"51893385"
"Corn silage"|"Tons"||20|||||||"26819880"|"51893386"
"Grass-legume hay"|"Tons"||4.5|||||||"26819880"|"51893387"
"Pasture"|"AUM"||8.5|||||||"26819880"|"51893388"
"Soybeans"|"Bu"||40|||||||"26819880"|"51893389"
"Wheat"|"Bu"||45|||||||"26819880"|"51893390"
"Alfalfa hay"|"Tons"||4.5|||||||"26819613"|"51891650"
"Barley"|"Bu"||80|||||||"26819613"|"51891651"
"Corn"|"Bu"||160|||||||"26819613"|"51891652"
"Corn silage"|"Tons"||30|||||||"26819613"|"51891653"
"Grass-legume hay"|"Tons"||3.5|||||||"26819613"|"51891654"
"Pasture"|"AUM"||5.5|||||||"26819613"|"51891655"
"Soybeans"|"Bu"||65|||||||"26819613"|"51891656"
"Tobacco"|"Lbs"||2500|||||||"26819613"|"51891657"
"Wheat"|"Bu"||70|||||||"26819613"|"51891658"
"Barley"|"Bu"||75|||||||"26819614"|"51891659"
"Corn"|"Bu"||145|||||||"26819614"|"51891660"
"Corn silage"|"Tons"||25|||||||"26819614"|"51891661"
"Pasture"|"AUM"||9|||||||"26819614"|"51891662"
"Soybeans"|"Bu"||60|||||||"26819614"|"51891663"
"Tobacco"|"Lbs"||2500|||||||"26819614"|"51891664"
"Wheat"|"Bu"||65|||||||"26819614"|"51891665"
"Grass-legume hay"|"Tons"||4|||||||"26819614"|"51891666"
"Barley"|"Bu"||50|||||||"26819615"|"51891667"
"Corn"|"Bu"||125|||||||"26819615"|"51891668"
"Corn silage"|"Tons"||25|||||||"26819615"|"51891669"
"Grass-legume hay"|"Tons"||3.5|||||||"26819615"|"51891670"
"Pasture"|"AUM"||6.5|||||||"26819615"|"51891671"
"Soybeans"|"Bu"||50|||||||"26819615"|"51891672"
"Wheat"|"Bu"||55|||||||"26819615"|"51891673"
"Barley"|"Bu"||70|||||||"26819616"|"51891674"
"Corn"|"Bu"||140|||||||"26819616"|"51891675"
"Corn silage"|"Tons"||25|||||||"26819616"|"51891676"
"Grass-legume hay"|"Tons"||4.5|||||||"26819616"|"51891677"
"Pasture"|"AUM"||8.5|||||||"26819616"|"51891678"
"Soybeans"|"Bu"||55|||||||"26819616"|"51891679"
"Tobacco"|"Lbs"||2500|||||||"26819616"|"51891680"
"Wheat"|"Bu"||65|||||||"26819616"|"51891681"
"Corn"|"Bu"||80|||||||"26819617"|"51891682"
"Corn silage"|"Tons"||16|||||||"26819617"|"51891683"
"Grass-legume hay"|"Tons"||2.5|||||||"26819617"|"51891684"
"Pasture"|"AUM"||7|||||||"26819617"|"51891685"
"Wheat"|"Bu"||30|||||||"26819617"|"51891686"
"Oats"|"Bu"||55|||||||"26819617"|"51891687"
"Alfalfa hay"|"Tons"||5|||||||"26819618"|"51891688"
"Corn"|"Bu"||115|||||||"26819618"|"51891689"
"Corn silage"|"Tons"||23|||||||"26819618"|"51891690"
"Grass-legume hay"|"Tons"||4|||||||"26819618"|"51891691"
"Oats"|"Bu"||70|||||||"26819618"|"51891692"
"Pasture"|"AUM"||9|||||||"26819618"|"51891693"
"Wheat"|"Bu"||40|||||||"26819618"|"51891694"
"Alfalfa hay"|"Tons"||5.5|||||||"26819619"|"51891695"
"Corn"|"Bu"||135|||||||"26819619"|"51891696"
"Corn silage"|"Tons"||27|||||||"26819619"|"51891697"
"Grass-legume hay"|"Tons"||3.5|||||||"26819619"|"51891698"
"Oats"|"Bu"||80|||||||"26819619"|"51891699"
"Pasture"|"AUM"||9|||||||"26819619"|"51891700"
"Wheat"|"Bu"||50|||||||"26819619"|"51891701"
"Alfalfa hay"|"Tons"||3.5|||||||"26819620"|"51891702"
"Corn"|"Bu"||100|||||||"26819620"|"51891703"
"Corn silage"|"Tons"||20|||||||"26819620"|"51891704"
"Grass-legume hay"|"Tons"||3|||||||"26819620"|"51891705"
"Oats"|"Bu"||70|||||||"26819620"|"51891706"
"Pasture"|"AUM"||6.5|||||||"26819620"|"51891707"
"Wheat"|"Bu"||40|||||||"26819620"|"51891708"
"Corn silage"|"Tons"||24|||||||"26819881"|"51893391"
"Oats"|"Bu"||75|||||||"26819881"|"51893392"
"Pasture"|"AUM"||5.5|||||||"26819881"|"51893393"
"Alfalfa hay"|"Tons"||4.5|||||||"26819881"|"51893394"
"Corn"|"Bu"||120|||||||"26819881"|"51893395"
"Grass-legume hay"|"Tons"||3.5|||||||"26819881"|"51893396"
"Kentucky bluegrass"|"AUM"||5.5|||||||"26819881"|"51893397"
"Soybeans"|"Bu"||40|||||||"26819881"|"51893398"
"Wheat"|"Bu"||40|||||||"26819881"|"51893399"
"Alfalfa hay"|"Tons"||5.5|||||||"26819882"|"51893400"
"Corn"|"Bu"||135|||||||"26819882"|"51893401"
"Corn silage"|"Tons"||27|||||||"26819882"|"51893402"
"Grass-legume hay"|"Tons"||3.5|||||||"26819882"|"51893403"
"Oats"|"Bu"||80|||||||"26819882"|"51893404"
"Pasture"|"AUM"||10.5|||||||"26819882"|"51893405"
"Soybeans"|"Bu"||45|||||||"26819882"|"51893406"
"Wheat"|"Bu"||50|||||||"26819882"|"51893407"
"Soybeans"|"Bu"||30|||||||"26819883"|"51893408"
"Alfalfa hay"|"Tons"||3.5|||||||"26819883"|"51893409"
"Corn"|"Bu"||100|||||||"26819883"|"51893410"
"Corn silage"|"Tons"||20|||||||"26819883"|"51893411"
"Grass-legume hay"|"Tons"||3|||||||"26819883"|"51893412"
"Oats"|"Bu"||70|||||||"26819883"|"51893413"
"Pasture"|"AUM"||6.5|||||||"26819883"|"51893414"
"Wheat"|"Bu"||40|||||||"26819883"|"51893415"
"Soybeans"|"Bu"||32|||||||"26819884"|"51893416"
"Alfalfa hay"|"Tons"||3|||||||"26819884"|"51893417"
"Corn"|"Bu"||95|||||||"26819884"|"51893418"
"Corn silage"|"Tons"||19|||||||"26819884"|"51893419"
"Grass-legume hay"|"Tons"||3|||||||"26819884"|"51893420"
"Oats"|"Bu"||60|||||||"26819884"|"51893421"
"Pasture"|"AUM"||6|||||||"26819884"|"51893422"
"Wheat"|"Bu"||40|||||||"26819884"|"51893423"
"Alfalfa hay"|"Tons"||3|||||||"26819772"|"51892694"
"Barley"|"Bu"||55|||||||"26819772"|"51892695"
"Corn"|"Bu"||115|||||||"26819772"|"51892696"
"Corn silage"|"Tons"||25|||||||"26819772"|"51892697"
"Grass-legume hay"|"Tons"||2.5|||||||"26819772"|"51892698"
"Pasture"|"AUM"||5.5|||||||"26819772"|"51892699"
"Soybeans"|"Bu"||45|||||||"26819772"|"51892700"
"Tobacco"|"Lbs"||2300|||||||"26819772"|"51892701"
"Wheat"|"Bu"||50|||||||"26819772"|"51892702"
"Alfalfa hay"|"Tons"||3.5|||||||"26819773"|"51892703"
"Barley"|"Bu"||65|||||||"26819773"|"51892704"
"Corn"|"Bu"||125|||||||"26819773"|"51892705"
"Corn silage"|"Tons"||25|||||||"26819773"|"51892706"
"Grass-legume hay"|"Tons"||3|||||||"26819773"|"51892707"
"Pasture"|"AUM"||6.5|||||||"26819773"|"51892708"
"Soybeans"|"Bu"||50|||||||"26819773"|"51892709"
"Tobacco"|"Lbs"||2300|||||||"26819773"|"51892710"
"Wheat"|"Bu"||55|||||||"26819773"|"51892711"
"Tobacco"|"Lbs"||2500|||||||"26819774"|"51892712"
"Wheat"|"Bu"||75|||||||"26819774"|"51892713"
"Alfalfa hay"|"Tons"||5.5|||||||"26819774"|"51892714"
"Barley"|"Bu"||85|||||||"26819774"|"51892715"
"Corn"|"Bu"||170|||||||"26819774"|"51892716"
"Corn silage"|"Tons"||30|||||||"26819774"|"51892717"
"Grass-legume hay"|"Tons"||3.5|||||||"26819774"|"51892718"
"Pasture"|"AUM"||10.5|||||||"26819774"|"51892719"
"Soybeans"|"Bu"||70|||||||"26819774"|"51892720"
"Alfalfa hay"|"Tons"||4.5|||||||"26819775"|"51892721"
"Barley"|"Bu"||85|||||||"26819775"|"51892722"
"Corn"|"Bu"||170|||||||"26819775"|"51892723"
"Corn silage"|"Tons"||30|||||||"26819775"|"51892724"
"Grass-legume hay"|"Tons"||3.5|||||||"26819775"|"51892725"
"Pasture"|"AUM"||10.5|||||||"26819775"|"51892726"
"Soybeans"|"Bu"||70|||||||"26819775"|"51892727"
"Tobacco"|"Lbs"||2500|||||||"26819775"|"51892728"
"Wheat"|"Bu"||75|||||||"26819775"|"51892729"
"Alfalfa hay"|"Tons"||3.5|||||||"26819776"|"51892730"
"Barley"|"Bu"||55|||||||"26819776"|"51892731"
"Corn"|"Bu"||115|||||||"26819776"|"51892732"
"Corn silage"|"Tons"||25|||||||"26819776"|"51892733"
"Grass-legume hay"|"Tons"||3|||||||"26819776"|"51892734"
"Pasture"|"AUM"||6.5|||||||"26819776"|"51892735"
